Project Title,Administering  IC,Application ID,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Organization Name,ARRA Indicator,FY,FY Total Cost ,FY Total Cost  (Sub Projects)
Elucidation of specific nucleocytoplasmic trafficking pathways that are disrupted in C9ORF72 ALS,NINDS,9371736,1R21NS102829-01,1,R21,NS,102829,1,,,10332196,"ZEIER, ZANE ",Not Applicable,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE, ,2017,230250,
Electronic cigarette cardiotoxicity varies by flavorings: What can we learn from mice?,NHLBI,9745827,1R21HL142507-01A1,1,R21,HL,142507,1,A1,,1915762,"ZELIKOFF, JUDITH TERRY ","GRUNIG, GABRIELE ",NEW YORK UNIVERSITY SCHOOL OF MEDICINE, ,2019,254250,
Screening antibiotics using NIR fluorescence imaging for osteoarthritis treatment,NIAMS,9186318,1R21AR069278-01A1,1,R21,AR,69278,1,A1,,6840443,"ZENG, LI ",Not Applicable,TUFTS UNIVERSITY BOSTON, ,2016,217800,
New Therapeutic Influenza Vaccine Created by Host Cell-Restricted Attenuation,NIAID,9374064,1R21AI133207-01,1,R21,AI,133207,1,,,7016955,"ZENG, MINGTAO ",Not Applicable,TEXAS TECH UNIVERSITY HEALTH SCIS CENTER, ,2017,191250,
Integrated Digital Microfluidic Platforms for Next-Generation Glycomics,NCI,9167059,1R21CA207816-01,1,R21,CA,207816,1,,,11308778,"ZENG, YONG ",Not Applicable,UNIVERSITY OF KANSAS LAWRENCE, ,2016,292762,
Microfluidic Integrative Circulating miRNA Profiling for Cancer Diagnosis,NIBIB,9300244,1R21EB024101-01,1,R21,EB,24101,1,,,11308778,"ZENG, YONG  ","DOYLE, PATRICK S",UNIVERSITY OF KANSAS LAWRENCE, ,2017,230605,
Transcriptional response of a skin microbiome transplant,NIAMS,9323807,1R21AR071731-01,1,R21,AR,71731,1,,,9880572,"ZENGLER, KARSTEN B",Not Applicable,"UNIVERSITY OF CALIFORNIA, SAN DIEGO", ,2017,341000,
Antibiotic Knowledge and Attitudes among Nursing Home Patients; Family and Staff.,NIA,9824215,1R21AG061482-01A1,1,R21,AG,61482,1,A1,,1970078,"ZENILMAN, JONATHAN M",Not Applicable,JOHNS HOPKINS UNIVERSITY, ,2019,245625,
Polygenic and trans-diagnostic risk for anorexia nervosa and obsessive-compulsive disorder: Novel associations with emotional; behavioral; and cognitive dysfunction in a population-based cohort,NIMH,9091937,1R21MH109917-01,1,R21,MH,109917,1,,,10267104,"ZERWAS, STEPHANIE CHRISTINE ","MICALI, NADIA ",UNIV OF NORTH CAROLINA CHAPEL HILL, ,2016,252745,
Language Variety and Fairness in Cognitive Testing,NIDCD,9517525,1R21DC017018-01,1,R21,DC,17018,1,,,7549981,"ZEVIN, JASON D",Not Applicable,UNIVERSITY OF SOUTHERN CALIFORNIA, ,2018,247500,
Functional Interaction of GBAS and SLC41A2 in Drosophila models for UDP_755,NIGMS,9098252,1R21GM119018-01,1,R21,GM,119018,1,,,9087479,"ZHAI, RONG GRACE",Not Applicable,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE, ,2016,230250,
Kupffer Cell Necroptosis and Homeostatic Function in Liver Immune Responses against Ischemia Reperfusion Injury,NIAID,9167747,1R21AI126516-01,1,R21,AI,126516,1,,,8568992,"ZHAI, YUAN ",Not Applicable,UNIVERSITY OF CALIFORNIA LOS ANGELES, ,2016,231000,
Molecular imaging of PS1/gamma-secretase and analysis of Alzheimer's disease.,NIA,9724940,1R21AG062913-01,1,R21,AG,62913,1,,,10322334,"ZHANG, CAN MARTIN ","WANG, CHANGNING ",MASSACHUSETTS GENERAL HOSPITAL, ,2019,250640,
Systematic functional dissection of neuronal transcriptome diversity,NINDS,9164138,1R21NS098172-01,1,R21,NS,98172,1,,,10329368,"ZHANG, CHAOLIN ",Not Applicable,COLUMBIA UNIVERSITY HEALTH SCIENCES, ,2016,239005,
An Ontology-driven Faceted Query Engine for the Kentucky Cancer Registry,NCI,9604117,1R21CA231904-01,1,R21,CA,231904,1,,,7938505,"ZHANG, GQ  ","CUI, LICONG ",UNIVERSITY OF KENTUCKY, ,2018,187621,
P7C3 as a novel immunomodulator for CNS autoimmunity,NIAID,9600362,1R21AI135601-01A1,1,R21,AI,135601,1,A1,,7119617,"ZHANG, GUANG-XIAN ",Not Applicable,THOMAS JEFFERSON UNIVERSITY, ,2018,234000,
Role of Dendritic Cells in Regulating Vaccine- Induced Immunity Against Q Fever,NIAID,9599761,1R21AI130347-01A1,1,R21,AI,130347,1,A1,,9501573,"ZHANG, GUOQUAN ",Not Applicable,UNIVERSITY OF MISSOURI-COLUMBIA, ,2018,228100,
Use of a Humanized Antibody Against Intracellular Bacterial Pathogen,NIAID,9504994,1R21AI137504-01,1,R21,AI,137504,1,,,9501573,"ZHANG, GUOQUAN ",Not Applicable,UNIVERSITY OF MISSOURI-COLUMBIA, ,2018,228100,
Identify Novel Neutralization-Sensitive Epitopes of Coxiella burnetii,NIAID,9822020,1R21AI141945-01A1,1,R21,AI,141945,1,A1,,9501573,"ZHANG, GUOQUAN ",Not Applicable,UNIVERSITY OF MISSOURI-COLUMBIA, ,2019,192100,
CRISPR screen of microRNAs that regulate the regenertive potential of hematopoietic stem cells,NIA,9387069,1R21AG054894-01A1,1,R21,AG,54894,1,A1,,8690606,"ZHANG, HONG ",Not Applicable,UNIV OF MASSACHUSETTS MED SCH WORCESTER, ,2017,251250,
Identification of Genes Important for Rejuvenation of Aged Hematopoietic Stem Cells,NIA,9435451,1R21AG057977-01,1,R21,AG,57977,1,,,8690606,"ZHANG, HONG ",Not Applicable,UNIV OF MASSACHUSETTS MED SCH WORCESTER, ,2018,251250,
Polarity determinants in endolysosomal trafficking and proteostasis: Implications for Alzheimer's disease pathogenesis,NIA,9726220,1R21AG063123-01,1,R21,AG,63123,1,,,9497459,"ZHANG, HUAYE ",Not Applicable,RBHS-ROBERT WOOD JOHNSON MEDICAL SCHOOL, ,2019,238500,
Targeting Latently Infected Primary Cells using Integrated Glycoproteomics,NIAID,9050031,1R21AI122382-01,1,R21,AI,122382,1,,,8899648,"ZHANG, HUI ",Not Applicable,JOHNS HOPKINS UNIVERSITY, ,2016,202500,
Mechanisms of LRRK2 Mediated Dopaminergic Axonal Degeneration and Synaptic Transmission Deficits,NINDS,9168984,1R21NS098393-01,1,R21,NS,98393,1,,,7264949,"ZHANG, HUI ",Not Applicable,THOMAS JEFFERSON UNIVERSITY, ,2016,234000,
Lysosomal enhancement strategies in dopaminergic neurodegeneration,NINDS,9453482,1R21NS101672-01A1,1,R21,NS,101672,1,A1,,8458730,"ZHANG, JIANHUA ",Not Applicable,UNIVERSITY OF ALABAMA AT BIRMINGHAM, ,2017,222750,
Identifying insulin resistance biomarkers and metabolomic signature as predictors of precursors to pancreatic cancer,NCI,9179001,1R21CA209366-01,1,R21,CA,209366,1,,,8577608,"ZHANG, JIANJUN  ","SCHMIDT, CHRISTIAN MAXIMILLIAN",INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS, ,2016,203906,
Targeted drug delivery via CNS cell specific exosomes in neurodegenerative diseases,NIA,9744416,1R21AG060142-01A1,1,R21,AG,60142,1,A1,,2241390,"ZHANG, JING ",Not Applicable,UNIVERSITY OF WASHINGTON, ,2019,233250,
Characterization and quantification of CNS cell specific extracellular microvesicles in blood,NIMH,9628229,1R21MH118160-01,1,R21,MH,118160,1,,,2241390,"ZHANG, JING ",Not Applicable,UNIVERSITY OF WASHINGTON, ,2018,231460,
Exploring microvesicular transport across the blood-brain barrier as a novel a-synuclein clearance mechanism and source of Parkinson's disease biomarkers,NINDS,9433453,1R21NS104511-01,1,R21,NS,104511,1,,,2241390,"ZHANG, JING ",Not Applicable,UNIVERSITY OF WASHINGTON, ,2018,194375,
Characterize essential regions in C. difficile toxin B for its neutralization,NIAID,9600142,1R21AI137696-01A1,1,R21,AI,137696,1,A1,,11401149,"ZHANG, JUNJIE ",Not Applicable,TEXAS A&M AGRILIFE RESEARCH, ,2018,213648,
Exploring potential biomarkers predictive of response to  ATR and CHK1 inhibitors,NCI,9508844,1R21CA226317-01,1,R21,CA,226317,1,,,8653278,"ZHANG, JUNRAN ",Not Applicable,OHIO STATE UNIVERSITY, ,2018,169650,
MicroRNA 210 and Perinatal Hypoxic-Ischemic Brain Injury,NINDS,9377843,1R21NS103017-01A1,1,R21,NS,103017,1,A1,,1901543,"ZHANG, LUBO ",Not Applicable,LOMA LINDA UNIVERSITY, ,2017,237000,
Development of SK channel modulators as therapeutic agents for ataxia,NINDS,9455510,1R21NS101182-01A1,1,R21,NS,101182,1,A1,,11958863,"ZHANG, MIAO  ","BEZPROZVANNY, ILYA B",CHAPMAN UNIVERSITY, ,2018,186750,
Mechanistic studies of Tissue-resident T cell maturation in the kidney,NIAID,9583393,1R21AI139721-01,1,R21,AI,139721,1,,,10346401,"ZHANG, NU ",Not Applicable,UNIVERSITY OF TEXAS HLTH SCIENCE CENTER, ,2018,228750,
Using graphene to probe the role of membrane cholesterol in stem cell proliferation and differentiation,NIA,9830933,1R21AG061656-01A1,1,R21,AG,61656,1,A1,,10220138,"ZHANG, QI ",Not Applicable,FLORIDA ATLANTIC UNIVERSITY, ,2019,186875,
O Brother; Where Art Thou - Interrogating Glutamate Co-transmission in Dopaminergic Neurons at Single-vesicle Level using Cell Reprograming and CRISPR,NINDS,9182701,1R21NS094738-01A1,1,R21,NS,94738,1,A1,,10220138,"ZHANG, QI ",Not Applicable,VANDERBILT UNIVERSITY, ,2016,195908,
OTUB1 as a Novel Therapeutic Target in Kidney Cancer by Deubiquitinating HIF2alpha,NCI,9435475,1R21CA223675-01,1,R21,CA,223675,1,,,8950940,"ZHANG, QING ",Not Applicable,UNIV OF NORTH CAROLINA CHAPEL HILL, ,2018,169106,
Improving Calibration of Wearable Blood Pressure Monitoring,NIBIB,9387958,1R21EB022271-01A1,1,R21,EB,22271,1,A1,,8243259,"ZHANG, QUAN ",Not Applicable,MASSACHUSETTS GENERAL HOSPITAL, ,2017,236933,
Mechanisms of carcinogenic effects of nickel nanoparticles,NIEHS,9433964,1R21ES028911-01,1,R21,ES,28911,1,,,8567542,"ZHANG, QUNWEI ",Not Applicable,UNIVERSITY OF LOUISVILLE, ,2018,231000,
Imaging the hypothalamus and motivation deficits in cocaine addiction,NIDA,9666100,1R21DA045743-01A1,1,R21,DA,45743,1,A1,,10210065,"ZHANG, SHENG ",Not Applicable,YALE UNIVERSITY, ,2019,183750,
Development of LC/MS-Based Direct RNA Sequencing with Concomitant Basecalling and Modification Analysis Capability,NHGRI,9316186,1R21HG009576-01,1,R21,HG,9576,1,,,12473424,"ZHANG, SHENGLONG  ","LI, WENJIA ",NEW YORK INST OF TECHNOLOGY, ,2017,177750,
Genomic basis of anti-schistosome resistance in snails,NIAID,9745278,1R21AI132953-01A1,1,R21,AI,132953,1,A1,,7860446,"ZHANG, SI-MING ",Not Applicable,UNIVERSITY OF NEW MEXICO, ,2019,235870,
Caspase and Neuromuscular Junction Deterioration in Aging Skeletal Muscle,NIA,9508221,1R21AG059180-01,1,R21,AG,59180,1,,,12143108,"ZHANG, TAN ",Not Applicable,WAKE FOREST UNIVERSITY HEALTH SCIENCES, ,2018,232500,
Troponin T and Vascular Endothelial Cell Dysfunction in Aging,NIA,9584181,1R21AG060037-01,1,R21,AG,60037,1,,,12143108,"ZHANG, TAN ",Not Applicable,WAKE FOREST UNIVERSITY HEALTH SCIENCES, ,2018,232500,
Identification of Long Non-coding RNAs as Novel Biomarkers for Heterogeneous Glioblastomas,NCI,9178948,1R21CA209345-01,1,R21,CA,209345,1,,,10383047,"ZHANG, WEI  ","CHENG, SHI-YUAN ",NORTHWESTERN UNIVERSITY AT CHICAGO, ,2016,199629,
LAT in thymic selection of MHC-restricted T cells,NIAID,9506447,1R21AI137756-01,1,R21,AI,137756,1,,,7062234,"ZHANG, WEIGUO ",Not Applicable,DUKE UNIVERSITY, ,2018,239250,
Investigation of Zika virus-induced retinopathy using developing mouse retina,NEI,9687525,1R21EY029112-01A1,1,R21,EY,29112,1,A1,,10641901,"ZHANG, WENBO  ","WANG, TIAN ",UNIVERSITY OF TEXAS MED BR GALVESTON, ,2019,237000,
Improved sensitivity and safety for endovascular MR imaging at 3T,NIBIB,9036294,1R21EB020283-01A1,1,R21,EB,20283,1,A1,,7937548,"ZHANG, XIAOLIANG  ","HETTS, STEVEN WILLIAM","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO", ,2016,230730,
Metamaterial-Enabled magnetic Resonance Imaging Enhancement,NIBIB,9529911,1R21EB024673-01A1,1,R21,EB,24673,1,A1,,8278019,"ZHANG, XIN  ","ANDERSON, STEPHAN WILLIAM",BOSTON UNIVERSITY (CHARLES RIVER CAMPUS), ,2018,206250,
Understanding revascularization and repair of cranial bone grafts via intravital imaging,NIDCR,9165637,1R21DE026256-01,1,R21,DE,26256,1,,,7845877,"ZHANG, XINPING  ","BROWN, EDWARD BERNARD",UNIVERSITY OF ROCHESTER, ,2016,237179,
BMP2 Gene Therapy Targeting RPE - A Novel Approach to Controlling Myopia,NEI,9669669,1R21EY029107-01A1,1,R21,EY,29107,1,A1,,10662761,"ZHANG, YAN ",Not Applicable,UNIVERSITY OF CALIFORNIA BERKELEY, ,2019,235500,
RECQ helicases in DNA mismatch repair,NIEHS,9163985,1R21ES027058-01,1,R21,ES,27058,1,,,9019493,"ZHANG, YANBIN ",Not Applicable,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE, ,2016,230250,
Carboxylesterase 1 in Alcoholic Liver Disease,NIAAA,9196434,1R21AA024946-01A1,1,R21,AA,24946,1,A1,,9642216,"ZHANG, YANQIAO ",Not Applicable,NORTHEAST OHIO MEDICAL UNIVERSITY, ,2016,217925,
ADAM8 in Intervertebral Disc Degeneration,NIAMS,9456150,1R21AR071623-01A1,1,R21,AR,71623,1,A1,,6089157,"ZHANG, YEJIA ",Not Applicable,UNIVERSITY OF PENNSYLVANIA, ,2018,198256,
High density Surface EMG Assessment of the Pelvic Muscle Hypertonicity Associated with Interstitial Cystitis/Bladder Pain Syndrome,NIDDK,9387628,1R21DK113525-01A1,1,R21,DK,113525,1,A1,,9359667,"ZHANG, YINGCHUN ",Not Applicable,UNIVERSITY OF HOUSTON, ,2017,241990,
Imaging of 3D Innervation Zone Distribution in Spastic Muscles from High-Density Surface EMG Recordings,NICHD,9318021,1R21HD090453-01A1,1,R21,HD,90453,1,A1,,9359667,"ZHANG, YINGCHUN  ","LI, SHENG ",UNIVERSITY OF HOUSTON, ,2017,203958,
A novel approach to reverse the ineffectiveness of relaxin-based anti-fibrotic therapy in SSc,NIAMS,9807333,1R21AR076024-01,1,R21,AR,76024,1,,,8541001,"ZHANG, YINGZE ",Not Applicable,UNIVERSITY OF PITTSBURGH AT PITTSBURGH, ,2019,206580,
New IDEAS for GWAS loci: predict functional mutations; target genes and tissues driving disease association,NIGMS,9509775,1R21GM127915-01,1,R21,GM,127915,1,,,8925566,"ZHANG, YU ",Not Applicable,PENNSYLVANIA STATE UNIVERSITY-UNIV PARK, ,2018,1,
Multiscale Stereolithogrphic Bioprinting of Stage-Matching Vascularized Tumor Models,NIBIB,9601196,1R21EB025270-01A1,1,R21,EB,25270,1,A1,,12559030,"ZHANG, YU SHRIKE",Not Applicable,BRIGHAM AND WOMEN'S HOSPITAL, ,2018,231168,
Reprogramming the dermal microenvironment to induce hair follicle neogenesis in engineered skin,NIAMS,9508296,1R21AR073380-01,1,R21,AR,73380,1,,,10833520,"ZHANG, YUHANG ",Not Applicable,UNIVERSITY OF CINCINNATI, ,2018,211043,
Regulation of Neuronal Calcium Dynamics and Learning by Mental Disease-Associated miRNAs,NIMH,9586233,1R21MH117386-01,1,R21,MH,117386,1,,,8961686,"ZHANG, YUN  ","KAGIAS, KONSTANTINOS ",HARVARD UNIVERSITY, ,2018,211250,
Keratinocyte targeted strategies for treatment of cutaneous GVHD,NCI,9653698,1R21CA223419-01A1,1,R21,CA,223419,1,A1,,7070417,"ZHANG, YUNYAN JENNIFER ","CARDONES, ADELA RAMBI",DUKE UNIVERSITY, ,2019,209344,
Role of autophagy in manganese-induced neurotoxicity,NIEHS,9600460,1R21ES028960-01A1,1,R21,ES,28960,1,A1,,12435983,"ZHANG, ZIYAN ",Not Applicable,"ALBERT EINSTEIN COLLEGE OF MEDICINE, INC", ,2018,70881,
Fam65b function in hearing and deafness,NIDCD,9088059,1R21DC015294-01,1,R21,DC,15294,1,,,10923433,"ZHAO, BO ",Not Applicable,SCRIPPS RESEARCH INSTITUTE, ,2016,252445,
Structural and functional analyses of Rab7 binding to Plekhm1,NIAMS,9109960,1R21AR068509-01A1,1,R21,AR,68509,1,A1,,7852867,"ZHAO, HAIBO  ","VARUGHESE, KOTTAYIL I",UNIV OF ARKANSAS FOR MED SCIS, ,2016,196680,
Utilizing tissue clearing based 3-D imaging to quantitatively study neural regulation of craniofacial mesenchymal stem cells,NIDCR,9573392,1R21DE027928-01,1,R21,DE,27928,1,,,11094618,"ZHAO, HU ",Not Applicable,TEXAS A&M UNIVERSITY HEALTH SCIENCE CTR, ,2018,222750,
Endoscopic nasal sinus surgery simulator to optimize treatment outcome,NIDCD,9650144,1R21DC017530-01,1,R21,DC,17530,1,,,8353825,"ZHAO, KAI ",Not Applicable,OHIO STATE UNIVERSITY, ,2019,245020,
Role of Clusterin in Brain Mitochondria,NIA,9299353,1R21AG055964-01,1,R21,AG,55964,1,,,9365118,"ZHAO, LIQIN ",Not Applicable,UNIVERSITY OF KANSAS LAWRENCE, ,2017,222362,
ApoE; Energy; and Synaptic V-ATPase,NIA,9508941,1R21AG059177-01,1,R21,AG,59177,1,,,9365118,"ZHAO, LIQIN ",Not Applicable,UNIVERSITY OF KANSAS LAWRENCE, ,2018,184251,
The pathogenic mechanism of anti-phosphatidylethanolamine antibodies,NIAMS,9469034,1R21AR071705-01A1,1,R21,AR,71705,1,A1,,8337903,"ZHAO, MING  ","COOK-MILLS, JOAN M",NORTHWESTERN UNIVERSITY AT CHICAGO, ,2018,173800,
Functional antibody design using directed ligand binding,NIBIB,9317674,1R21EB023445-01A1,1,R21,EB,23445,1,A1,,11282752,"ZHAO, QI ",Not Applicable,"ABCAM, INC.", ,2017,195000,
Rapid Phenotyping of the ZIKV Genome,NIAID,9263229,1R21AI129369-01,1,R21,AI,129369,1,,,1971988,"ZHAO, RICHARD YUQI",Not Applicable,UNIVERSITY OF MARYLAND BALTIMORE, ,2017,231750,
Modeling low-grade gliomas using human pluripotent stem cells,NINDS,9667940,1R21NS106430-01A1,1,R21,NS,106430,1,A1,,11667916,"ZHAO, RUI  ","HAN, XIAOSI ",UNIVERSITY OF ALABAMA AT BIRMINGHAM, ,2018,185625,
Effect of music intervention on infants' brainstem encoding of speech,NINDS,9877827,1R21NS114343-01,1,R21,NS,114343,1,,,14849768,"ZHAO, TIAN ",Not Applicable,UNIVERSITY OF WASHINGTON, ,2019,194375,
Mechano-Sensing CAR-T Cells for Solid Tumor Metastases,NCI,9373674,1R21CA219225-01,1,R21,CA,219225,1,,,11274188,"ZHAO, WEIAN ",Not Applicable,UNIVERSITY OF CALIFORNIA-IRVINE, ,2017,201585,
Tuning of innate immunity in local lung,NIAID,9374590,1R21AI133465-01,1,R21,AI,133465,1,,,10629291,"ZHAO, XIAOLI ",Not Applicable,EASTERN VIRGINIA MEDICAL SCHOOL, ,2017,237282,
PRMT1-mediated metabolic reprogramming in leukemia progression,NCI,9179139,1R21CA202390-01A1,1,R21,CA,202390,1,A1,,11298979,"ZHAO, XINYANG  ","KLUG, CHRISTOPHER ",UNIVERSITY OF ALABAMA AT BIRMINGHAM, ,2016,159863,
Childhood obesity surveillance using electronic health records data,NICHD,9018958,1R21HD086754-01,1,R21,HD,86754,1,,,11581247,"ZHAO, YINGQI ",Not Applicable,FRED HUTCHINSON CANCER RESEARCH CENTER, ,2016,234419,
N-linked Glycosylation of Matrisome and Pulmonary Fibrosis,NIAID,9528231,1R21AI133454-01A1,1,R21,AI,133454,1,A1,,8647883,"ZHAO, YINGXIN  ","BRASIER, ALLAN R.",UNIVERSITY OF TEXAS MED BR GALVESTON, ,2018,208047,
The molecular mechanism of PICALM-dependent endosomal trafficking,NIA,9890677,1R21AG066090-01,1,R21,AG,66090,1,,,10957984,"ZHAO, ZHEN ",Not Applicable,UNIVERSITY OF SOUTHERN CALIFORNIA, ,2019,247500,
MicroRNA and Transcription Factor Co-regulation in Cancer,NCI,9093087,1R21CA196508-01A1,1,R21,CA,196508,1,A1,,7931369,"ZHAO, ZHONGMING ",Not Applicable,UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON, ,2016,167475,
Targeting Autophagy to Restore Anti-HIV T Cell Response,NIAID,9620750,1R21AI140866-01,1,R21,AI,140866,1,,,11387951,"ZHEN, ANJIE ",Not Applicable,UNIVERSITY OF CALIFORNIA LOS ANGELES, ,2018,234000,
Target metabolic vulnerabilities of MDSCs to enhance cancer immunotherapy,NCI,9669601,1R21CA227588-01A1,1,R21,CA,227588,1,A1,,9094105,"ZHENG, BIN ",Not Applicable,MASSACHUSETTS GENERAL HOSPITAL, ,2019,208581,
Single Cell RNA-seq to Identify Endocardial Ontogenic Factors for the Heart,NICHD,9529770,1R21HD092944-01A1,1,R21,HD,92944,1,A1,,9351456,"ZHENG, DEYOU  ","ZHOU, BIN ","ALBERT EINSTEIN COLLEGE OF MEDICINE, INC", ,2018,67855,
NCI Clinical and Translational Exploratory/ Developmental Studies,NCI,9439076,1R21CA223371-01,1,R21,CA,223371,1,,,9208440,"ZHENG, GUANGRONG ",Not Applicable,UNIVERSITY OF FLORIDA, ,2018,165844,
LIM-and-SH3-domain proteins in dendritic spine development and plasticity,NIMH,9245007,1R21MH108025-01A1,1,R21,MH,108025,1,A1,,1878894,"ZHENG, JAMES Q",Not Applicable,EMORY UNIVERSITY, ,2016,222805,
Mechanism of HIV-1 Env Degradation by the ERAD pathway,NIAID,9063900,1R21AI122863-01,1,R21,AI,122863,1,,,7081537,"ZHENG, YONG-HUI ",Not Applicable,MICHIGAN STATE UNIVERSITY, ,2016,232500,
Chlamydia Vaccine---Global search for chlamydial T cell antigens in HLA-DR4 transgenic mice,NIAID,9112178,1R21AI105712-01A1,1,R21,AI,105712,1,A1,,6197460,"ZHONG, GUANGMING ",Not Applicable,UNIVERSITY OF TEXAS HLTH SCIENCE CENTER, ,2016,234399,
Gut Microbiome and Chlamydia pathogenicity in the upper genital tract,NIAID,9667795,1R21AI133386-01A1,1,R21,AI,133386,1,A1,,6197460,"ZHONG, GUANGMING ",Not Applicable,UNIVERSITY OF TEXAS HLTH SCIENCE CENTER, ,2019,224970,
Fluorescence labeling of synaptic proteins for cell-specific imaging in vivo,NINDS,9165964,1R21NS097856-01,1,R21,NS,97856,1,,,10601978,"ZHONG, HAINING ",Not Applicable,OREGON HEALTH & SCIENCE UNIVERSITY, ,2016,192500,
DUOX2 dysfunction in alcohol-induced host-microbiota dyshomeostasis,NIAAA,9529924,1R21AA026062-01A1,1,R21,AA,26062,1,A1,,11023308,"ZHONG, WEI ",Not Applicable,UNIVERSITY OF NORTH CAROLINA GREENSBORO, ,2018,209156,
Development of a novel cell-based immune therapy using Nanoparticles and natural IgM-producing phagocytic B cells,NCI,9092594,1R21CA205415-01,1,R21,CA,205415,1,,,8881362,"ZHONG, XUEMEI ",Not Applicable,BOSTON MEDICAL CENTER, ,2016,241061,
Impaired homeostatic potentiation of GABAergic currents initiates seizures,NINDS,9243819,1R21NS096483-01A1,1,R21,NS,96483,1,A1,,11290469,"ZHOU, CHENGWEN  ","GALLAGHER, MARTIN J;MACDONALD, ROBERT LOUDEN",VANDERBILT UNIVERSITY MEDICAL CENTER, ,2016,237000,
Novel Type IV Effectors from Helicobacter Pylori,NIAID,9225867,1R21AI128134-01,1,R21,AI,128134,1,,,6709808,"ZHOU, DAOGUO ",Not Applicable,PURDUE UNIVERSITY, ,2017,221214,
Translational Epigenetic Markers for Early Diagnosis of FASD,NIAAA,9111382,1R21AA024216-01A1,1,R21,AA,24216,1,A1,,1867353,"ZHOU, FENG C. ","REITER, JILL L",INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS, ,2016,226226,
Sphingosine-1 phosphate signaling in alcoholic liver disease,NIAAA,9667074,1R21AA026629-01A1,1,R21,AA,26629,1,A1,,8055059,"ZHOU, HUIPING ROSE",Not Applicable,VIRGINIA COMMONWEALTH UNIVERSITY, ,2019,223112,
MIF20-loaded nanoparticles for TBI treatment,NINDS,9018541,1R21NS095147-01,1,R21,NS,95147,1,,,10812946,"ZHOU, JIANGBING  ","DE LANEROLLE, NIHAL C",YALE UNIVERSITY, ,2016,250750,
A Novel Optogenetic Tool for Precise Mitochondrial Control,NHLBI,9035809,1R21HL127599-01A1,1,R21,HL,127599,1,A1,,9499357,"ZHOU, LUFANG ",Not Applicable,UNIVERSITY OF ALABAMA AT BIRMINGHAM, ,2016,221350,
Noninvasive High-resolution Pediatric Surface EMG,NINDS,9110450,1R21NS093727-01A1,1,R21,NS,93727,1,A1,,9784427,"ZHOU, PING ",Not Applicable,UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON, ,2016,231000,
Role of Circular RNAs in Innate Immunity,NIAID,9299853,1R21AI131099-01,1,R21,AI,131099,1,,,8772671,"ZHOU, RUI ",Not Applicable,SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE, ,2017,292500,
